1	1	4	13	4.3571
2	3	21.357	13	5.875
3	2	40.232	13	4.1429
4	4	57.375	13	5.4464
5	1	75.821	13	4.125
6	3	92.946	13	5
7	2	110.95	13	4.4107
8	4	128.36	13	4.5893
9	2	145.95	13	4.8393
10	4	163.79	13	4.1607
11	1	180.95	13	4.0357
12	3	197.98	13	5.7679
13	2	216.75	13	4.4107
14	4	234.16	13	8.8929
15	1	256.05	13	4.8214
16	3	273.88	13	2
