1	2	5	1	0.69643
2	1	6.6964	1	2
3	2	9.6964	1	1.7143
4	3	12.411	1	0.64286
5	3	14.054	1	0.85714
6	3	15.911	1	0.53571
7	3	17.446	1	0.57143
8	1	19.018	1	0.75
9	3	20.768	1	0.55357
10	1	22.321	1	0.69643
11	2	24.018	1	0.51786
12	2	25.536	1	0.58929
13	2	27.125	1	0.53571
14	2	28.661	1	0.78571
15	2	30.446	1	0.71429
16	1	32.161	1	0.57143
17	1	33.732	1	0.53571
18	1	35.268	1	0.85714
19	3	37.125	1	1.6071
20	3	39.732	1	0.5
21	3	41.232	1	0.51786
22	3	42.75	1	0.60714
23	2	44.357	1	0.75
24	2	46.107	1	0.55357
25	2	47.661	1	0.5
26	2	49.161	1	0.625
27	1	50.786	1	0.69643
28	1	52.482	1	0.58929
29	1	54.071	1	0.57143
30	1	55.643	1	0.57143
31	1	57.214	1	0.53571
32	1	58.75	1	0.67857
33	1	60.429	1	1.2321
34	3	62.661	1	0.73214
35	3	64.393	1	0.73214
36	3	66.125	1	0.55357
37	3	67.679	1	0.58929
38	3	69.268	1	0.53571
39	3	70.804	1	0.69643
40	3	72.5	1	0.58929
41	3	74.089	1	0.67857
42	3	75.768	1	0.55357
43	2	77.321	1	0.73214
44	2	79.054	1	0.73214
45	2	80.786	1	0.64286
46	2	82.429	1	0.53571
47	2	83.964	1	0.53571
48	1	85.5	1	0.5
49	1	87	1	0.51786
50	1	88.518	1	2
51	1	91.518	1	0.60714
52	3	93.125	1	0.58929
53	3	94.714	1	0.625
54	3	96.339	1	0.51786
55	3	97.857	1	0.73214
56	3	99.589	1	0.625
57	2	101.21	1	0.55357
58	2	102.77	1	0.73214
59	2	104.5	1	0.53571
60	2	106.04	1	0.71429
61	2	107.75	1	0.75
62	2	109.5	1	1.6429
63	1	112.14	1	0.66071
64	1	113.8	1	0.71429
65	1	115.52	1	0.71429
66	1	117.23	1	0.51786
67	1	118.75	1	0.51786
68	1	120.27	1	2.2143
69	3	123.48	1	0.57143
70	3	125.05	1	0.75
71	2	126.8	1	0.55357
72	2	128.36	1	0.71429
73	2	130.07	1	0.57143
74	2	131.64	1	0.64286
75	2	133.29	1	0.94643
76	1	135.23	1	0.60714
77	1	136.84	1	0.67857
78	3	138.52	1	0.76786
79	1	140.29	1	0.67857
80	1	141.96	1	0.5
81	1	143.46	1	0.51786
82	1	144.98	1	0.60714
83	1	146.59	1	0.5
84	1	148.09	1	0.625
85	1	149.71	1	0.69643
86	3	151.41	1	0.64286
87	3	153.05	1	0.92857
88	3	154.98	1	0.58929
89	3	156.57	1	0.71429
90	3	158.29	1	1.2143
91	3	160.5	1	0.69643
92	2	162.2	1	2.0714
93	2	165.27	1	0.69643
94	2	166.96	1	0.5
95	2	168.46	1	0.53571
96	2	170	1	5
