1	2	5	1	0.64286
2	1	6.6429	1	0.55357
3	2	8.1964	1	0.58929
4	3	9.7857	1	0.55357
5	3	11.339	1	0.73214
6	3	13.071	1	0.625
7	3	14.696	1	1.5536
8	1	17.25	1	0.625
9	3	18.875	1	0.5
10	1	20.375	1	0.51786
11	2	21.893	1	0.67857
12	2	23.571	1	0.53571
13	2	25.107	1	0.53571
14	2	26.643	1	0.60714
15	2	28.25	1	0.51786
16	1	29.768	1	0.55357
17	1	31.321	1	0.73214
18	1	33.054	1	1.0179
19	3	35.071	1	0.66071
20	3	36.732	1	0.60714
21	3	38.339	1	0.67857
22	3	40.018	1	1.9107
23	2	42.929	1	0.51786
24	2	44.446	1	0.57143
25	2	46.018	1	0.51786
26	2	47.536	1	0.60714
27	1	49.143	1	0.55357
28	1	50.696	1	0.625
29	1	52.321	1	0.55357
30	1	53.875	1	0.73214
31	1	55.607	1	0.5
32	1	57.107	1	0.58929
33	1	58.696	1	1.625
34	3	61.321	1	0.5
35	3	62.821	1	0.5
36	3	64.321	1	0.64286
37	3	65.964	1	0.55357
38	3	67.518	1	0.69643
39	3	69.214	1	0.57143
40	3	70.786	1	0.66071
41	3	72.446	1	0.60714
42	3	74.054	1	0.625
43	2	75.679	1	0.51786
44	2	77.196	1	0.66071
45	2	78.857	1	0.71429
46	2	80.571	1	1.6964
47	2	83.268	1	1.2143
48	1	85.482	1	0.67857
49	1	87.161	1	0.71429
50	1	88.875	1	0.75
51	1	90.625	1	1.3036
52	3	92.929	1	0.625
53	3	94.554	1	0.69643
54	3	96.25	1	0.64286
55	3	97.893	1	1.5357
56	3	100.43	1	0.80357
57	2	102.23	1	0.71429
58	2	103.95	1	0.55357
59	2	105.5	1	0.875
60	2	107.37	1	0.60714
61	2	108.98	1	1.625
62	2	111.61	1	0.875
63	1	113.48	1	0.57143
64	1	115.05	1	0.67857
65	1	116.73	1	0.57143
66	1	118.3	1	0.55357
67	1	119.86	1	0.55357
68	1	121.41	1	0.53571
69	3	122.95	1	1.1607
70	3	125.11	1	0.51786
71	2	126.62	1	0.51786
72	2	128.14	1	0.55357
73	2	129.7	1	0.66071
74	2	131.36	1	1.3929
75	2	133.75	1	2.1071
76	1	136.86	1	0.53571
77	1	138.39	1	0.55357
78	3	139.95	1	0.67857
79	1	141.62	1	0.60714
80	1	143.23	1	0.73214
81	1	144.96	1	0.55357
82	1	146.52	1	0.69643
83	1	148.21	1	0.75
84	1	149.96	1	0.53571
85	1	151.5	1	1.3036
86	3	153.8	1	0.51786
87	3	155.32	1	0.66071
88	3	156.98	1	0.53571
89	3	158.52	1	0.55357
90	3	160.07	1	0.57143
91	3	161.64	1	2.0179
92	2	164.66	1	0.67857
93	2	166.34	1	0.53571
94	2	167.87	1	0.66071
95	2	169.54	1	0.71429
96	2	171.25	1	5
