1	2	5	1	0.71429
2	1	6.7143	1	0.69643
3	2	8.4107	1	1.2857
4	3	10.696	1	0.71429
5	3	12.411	1	0.51786
6	3	13.929	1	0.69643
7	3	15.625	1	1.2143
8	1	17.839	1	0.60714
9	3	19.446	1	0.625
10	1	21.071	1	0.51786
11	2	22.589	1	1.375
12	2	24.964	1	0.71429
13	2	26.679	1	0.67857
14	2	28.357	1	0.64286
15	2	30	1	2.125
16	1	33.125	1	0.66071
17	1	34.786	1	0.5
18	1	36.286	1	1.1071
19	3	38.393	1	1.6786
20	3	41.071	1	0.58929
21	3	42.661	1	0.57143
22	3	44.232	1	0.75
23	2	45.982	1	0.69643
24	2	47.679	1	0.71429
25	2	49.393	1	0.67857
26	2	51.071	1	0.58929
27	1	52.661	1	0.66071
28	1	54.321	1	0.5
29	1	55.821	1	0.51786
30	1	57.339	1	0.58929
31	1	58.929	1	0.69643
32	1	60.625	1	0.625
33	1	62.25	1	0.625
34	3	63.875	1	0.57143
35	3	65.446	1	1.4464
36	3	67.893	1	0.71429
37	3	69.607	1	0.57143
38	3	71.179	1	0.67857
39	3	72.857	1	0.57143
40	3	74.429	1	0.71429
41	3	76.143	1	0.5
42	3	77.643	1	0.58929
43	2	79.232	1	0.51786
44	2	80.75	1	0.64286
45	2	82.393	1	0.57143
46	2	83.964	1	0.75
47	2	85.714	1	1.3571
48	1	88.071	1	0.60714
49	1	89.679	1	0.73214
50	1	91.411	1	0.64286
51	1	93.054	1	0.51786
52	3	94.571	1	0.55357
53	3	96.125	1	0.64286
54	3	97.768	1	0.75
55	3	99.518	1	0.73214
56	3	101.25	1	0.75
57	2	103	1	1.0357
58	2	105.04	1	0.60714
59	2	106.64	1	0.625
60	2	108.27	1	0.69643
61	2	109.96	1	0.55357
62	2	111.52	1	0.60714
63	1	113.12	1	0.58929
64	1	114.71	1	0.51786
65	1	116.23	1	0.58929
66	1	117.82	1	0.69643
67	1	119.52	1	0.625
68	1	121.14	1	1.4286
69	3	123.57	1	0.60714
70	3	125.18	1	0.60714
71	2	126.79	1	0.64286
72	2	128.43	1	0.67857
73	2	130.11	1	0.51786
74	2	131.62	1	0.58929
75	2	133.21	1	1.1071
76	1	135.32	1	2.1786
77	1	138.5	1	0.69643
78	3	140.2	1	0.73214
79	1	141.93	1	0.57143
80	1	143.5	1	0.58929
81	1	145.09	1	0.58929
82	1	146.68	1	0.55357
83	1	148.23	1	0.55357
84	1	149.79	1	0.60714
85	1	151.39	1	1.0714
86	3	153.46	1	1.0714
87	3	155.54	1	0.57143
88	3	157.11	1	0.5
89	3	158.61	1	0.64286
90	3	160.25	1	0.58929
91	3	161.84	1	1.875
92	2	164.71	1	0.71429
93	2	166.43	1	0.75
94	2	168.18	1	0.53571
95	2	169.71	1	0.625
96	2	171.34	1	5
