1	2	5	1	1.6964
2	1	7.6964	1	0.60714
3	2	9.3036	1	0.64286
4	3	10.946	1	0.55357
5	3	12.5	1	0.51786
6	3	14.018	1	0.57143
7	3	15.589	1	0.67857
8	1	17.268	1	0.625
9	3	18.893	1	0.69643
10	1	20.589	1	1.4464
11	2	23.036	1	0.66071
12	2	24.696	1	0.53571
13	2	26.232	1	0.60714
14	2	27.839	1	0.55357
15	2	29.393	1	0.5
16	1	30.893	1	0.73214
17	1	32.625	1	0.5
18	1	34.125	1	1.1429
19	3	36.268	1	1.0893
20	3	38.357	1	0.57143
21	3	39.929	1	0.58929
22	3	41.518	1	0.57143
23	2	43.089	1	0.67857
24	2	44.768	1	0.75
25	2	46.518	1	0.51786
26	2	48.036	1	0.55357
27	1	49.589	1	0.69643
28	1	51.286	1	0.69643
29	1	52.982	1	0.55357
30	1	54.536	1	0.73214
31	1	56.268	1	0.625
32	1	57.893	1	0.69643
33	1	59.589	1	1.1429
34	3	61.732	1	0.51786
35	3	63.25	1	0.67857
36	3	64.929	1	0.71429
37	3	66.643	1	0.58929
38	3	68.232	1	0.55357
39	3	69.786	1	1.1786
40	3	71.964	1	0.51786
41	3	73.482	1	0.5
42	3	74.982	1	0.66071
43	2	76.643	1	0.58929
44	2	78.232	1	0.64286
45	2	79.875	1	0.60714
46	2	81.482	1	0.66071
47	2	83.143	1	0.66071
48	1	84.804	1	0.64286
49	1	86.446	1	1.2857
50	1	88.732	1	0.69643
51	1	90.429	1	0.625
52	3	92.054	1	2.0714
53	3	95.125	1	0.67857
54	3	96.804	1	0.5
55	3	98.304	1	0.51786
56	3	99.821	1	0.51786
57	2	101.34	1	0.71429
58	2	103.05	1	0.66071
59	2	104.71	1	0.58929
60	2	106.3	1	0.625
61	2	107.93	1	0.625
62	2	109.55	1	0.73214
63	1	111.29	1	0.73214
64	1	113.02	1	0.55357
65	1	114.57	1	0.51786
66	1	116.09	1	0.57143
67	1	117.66	1	0.51786
68	1	119.18	1	1.0893
69	3	121.27	1	0.60714
70	3	122.87	1	2.2321
71	2	126.11	1	0.53571
72	2	127.64	1	0.51786
73	2	129.16	1	0.625
74	2	130.79	1	0.67857
75	2	132.46	1	1.6071
76	1	135.07	1	0.5
77	1	136.57	1	0.64286
78	3	138.21	1	0.66071
79	1	139.87	1	0.55357
80	1	141.43	1	0.625
81	1	143.05	1	0.53571
82	1	144.59	1	0.64286
83	1	146.23	1	0.67857
84	1	147.91	1	0.71429
85	1	149.62	1	0.66071
86	3	151.29	1	1.1786
87	3	153.46	1	0.55357
88	3	155.02	1	0.5
89	3	156.52	1	0.51786
90	3	158.04	1	0.625
91	3	159.66	1	2.1964
92	2	162.86	1	1.75
93	2	165.61	1	0.60714
94	2	167.21	1	0.58929
95	2	168.8	1	0.67857
96	2	170.48	1	5
