1	2	5	1	0.66071
2	1	6.6607	1	0.67857
3	2	8.3393	1	2.125
4	3	11.464	1	0.57143
5	3	13.036	1	0.69643
6	3	14.732	1	0.75
7	3	16.482	1	1.6607
8	1	19.143	1	0.64286
9	3	20.786	1	0.66071
10	1	22.446	1	2
11	2	25.446	1	0.66071
12	2	27.107	1	0.69643
13	2	28.804	1	1.25
14	2	31.054	1	0.64286
15	2	32.696	1	0.53571
16	1	34.232	1	0.71429
17	1	35.946	1	0.53571
18	1	37.482	1	0.625
19	3	39.107	1	0.57143
20	3	40.679	1	0.71429
21	3	42.393	1	0.58929
22	3	43.982	1	2.1964
23	2	47.179	1	0.92857
24	2	49.107	1	0.67857
25	2	50.786	1	0.71429
26	2	52.5	1	0.71429
27	1	54.214	1	0.75
28	1	55.964	1	0.69643
29	1	57.661	1	0.51786
30	1	59.179	1	0.64286
31	1	60.821	1	0.51786
32	1	62.339	1	0.69643
33	1	64.036	1	2.0714
34	3	67.107	1	0.60714
35	3	68.714	1	1.3571
36	3	71.071	1	0.67857
37	3	72.75	1	0.5
38	3	74.25	1	0.625
39	3	75.875	1	0.55357
40	3	77.429	1	0.55357
41	3	78.982	1	0.67857
42	3	80.661	1	0.66071
43	2	82.321	1	0.53571
44	2	83.857	1	0.64286
45	2	85.5	1	0.51786
46	2	87.018	1	0.73214
47	2	88.75	1	1.9643
48	1	91.714	1	0.64286
49	1	93.357	1	0.53571
50	1	94.893	1	0.5
51	1	96.393	1	1.7143
52	3	99.107	1	0.66071
53	3	100.77	1	0.58929
54	3	102.36	1	0.75
55	3	104.11	1	0.64286
56	3	105.75	1	0.5
57	2	107.25	1	0.5
58	2	108.75	1	0.57143
59	2	110.32	1	0.5
60	2	111.82	1	0.5
61	2	113.32	1	0.57143
62	2	114.89	1	0.5
63	1	116.39	1	0.66071
64	1	118.05	1	0.73214
65	1	119.79	1	0.58929
66	1	121.38	1	0.57143
67	1	122.95	1	0.53571
68	1	124.48	1	0.625
69	3	126.11	1	0.53571
70	3	127.64	1	2.1071
71	2	130.75	1	0.58929
72	2	132.34	1	0.55357
73	2	133.89	1	0.73214
74	2	135.63	1	0.67857
75	2	137.3	1	0.60714
76	1	138.91	1	0.5
77	1	140.41	1	0.75
78	3	142.16	1	0.64286
79	1	143.8	1	0.53571
80	1	145.34	1	1.5
81	1	147.84	1	0.625
82	1	149.46	1	0.75
83	1	151.21	1	0.67857
84	1	152.89	1	0.73214
85	1	154.62	1	0.64286
86	3	156.27	1	0.71429
87	3	157.98	1	0.67857
88	3	159.66	1	0.5
89	3	161.16	1	0.57143
90	3	162.73	1	0.64286
91	3	164.38	1	1.0357
92	2	166.41	1	0.53571
93	2	167.95	1	0.5
94	2	169.45	1	0.5
95	2	170.95	1	0.67857
96	2	172.62	1	5
