1	2	5	1	0.71429
2	1	6.7143	1	0.57143
3	2	8.2857	1	1.0714
4	3	10.357	1	0.66071
5	3	12.018	1	0.5
6	3	13.518	1	0.71429
7	3	15.232	1	0.58929
8	1	16.821	1	0.67857
9	3	18.5	1	1.0714
10	1	20.571	1	0.58929
11	2	22.161	1	0.75
12	2	23.911	1	0.625
13	2	25.536	1	0.625
14	2	27.161	1	0.60714
15	2	28.768	1	1.5
16	1	31.268	1	0.60714
17	1	32.875	1	0.85714
18	1	34.732	1	0.66071
19	3	36.393	1	1.9286
20	3	39.321	1	1.9464
21	3	42.268	1	0.75
22	3	44.018	1	0.5
23	2	45.518	1	0.64286
24	2	47.161	1	0.625
25	2	48.786	1	0.51786
26	2	50.304	1	0.92857
27	1	52.232	1	0.53571
28	1	53.768	1	0.60714
29	1	55.375	1	0.64286
30	1	57.018	1	0.58929
31	1	58.607	1	0.53571
32	1	60.143	1	0.60714
33	1	61.75	1	1.3929
34	3	64.143	1	0.57143
35	3	65.714	1	0.71429
36	3	67.429	1	0.625
37	3	69.054	1	0.58929
38	3	70.643	1	0.57143
39	3	72.214	1	0.625
40	3	73.839	1	0.51786
41	3	75.357	1	0.625
42	3	76.982	1	1.7679
43	2	79.75	1	1.3929
44	2	82.143	1	0.73214
45	2	83.875	1	0.5
46	2	85.375	1	0.71429
47	2	87.089	1	0.5
48	1	88.589	1	0.58929
49	1	90.179	1	0.67857
50	1	91.857	1	0.625
51	1	93.482	1	0.75
52	3	95.232	1	0.57143
53	3	96.804	1	0.73214
54	3	98.536	1	1.2857
55	3	100.82	1	0.60714
56	3	102.43	1	1.375
57	2	104.8	1	0.57143
58	2	106.37	1	0.75
59	2	108.12	1	0.53571
60	2	109.66	1	0.71429
61	2	111.37	1	0.66071
62	2	113.04	1	1.5
63	1	115.54	1	0.73214
64	1	117.27	1	0.69643
65	1	118.96	1	0.57143
66	1	120.54	1	0.625
67	1	122.16	1	0.58929
68	1	123.75	1	0.5
69	3	125.25	1	2.1071
70	3	128.36	1	0.71429
71	2	130.07	1	0.57143
72	2	131.64	1	0.55357
73	2	133.2	1	0.57143
74	2	134.77	1	0.51786
75	2	136.29	1	0.55357
76	1	137.84	1	0.75
77	1	139.59	1	0.58929
78	3	141.18	1	0.55357
79	1	142.73	1	0.5
80	1	144.23	1	0.51786
81	1	145.75	1	0.625
82	1	147.37	1	0.5
83	1	148.87	1	0.60714
84	1	150.48	1	0.66071
85	1	152.14	1	0.92857
86	3	154.07	1	0.57143
87	3	155.64	1	0.53571
88	3	157.18	1	0.58929
89	3	158.77	1	0.71429
90	3	160.48	1	0.67857
91	3	162.16	1	0.66071
92	2	163.82	1	0.69643
93	2	165.52	1	0.53571
94	2	167.05	1	0.67857
95	2	168.73	1	0.5
96	2	170.23	1	5
