1	2	5	1	1.375
2	1	7.375	1	0.51786
3	2	8.8929	1	0.64286
4	3	10.536	1	0.51786
5	3	12.054	1	0.55357
6	3	13.607	1	0.75
7	3	15.357	1	0.60714
8	1	16.964	1	1.2679
9	3	19.232	1	1.25
10	1	21.482	1	0.83929
11	2	23.321	1	0.92857
12	2	25.25	1	0.57143
13	2	26.821	1	0.58929
14	2	28.411	1	0.73214
15	2	30.143	1	1.5179
16	1	32.661	1	0.58929
17	1	34.25	1	0.53571
18	1	35.786	1	0.53571
19	3	37.321	1	0.71429
20	3	39.036	1	0.66071
21	3	40.696	1	1.0893
22	3	42.786	1	1.2857
23	2	45.071	1	0.71429
24	2	46.786	1	0.625
25	2	48.411	1	0.5
26	2	49.911	1	0.58929
27	1	51.5	1	0.58929
28	1	53.089	1	0.55357
29	1	54.643	1	0.55357
30	1	56.196	1	0.51786
31	1	57.714	1	0.55357
32	1	59.268	1	0.64286
33	1	60.911	1	1.8571
34	3	63.768	1	0.75
35	3	65.518	1	0.625
36	3	67.143	1	0.67857
37	3	68.821	1	0.625
38	3	70.446	1	0.625
39	3	72.071	1	0.53571
40	3	73.607	1	0.58929
41	3	75.196	1	0.57143
42	3	76.768	1	0.60714
43	2	78.375	1	0.57143
44	2	79.946	1	0.73214
45	2	81.679	1	0.60714
46	2	83.286	1	0.58929
47	2	84.875	1	0.55357
48	1	86.429	1	0.71429
49	1	88.143	1	0.60714
50	1	89.75	1	2.1786
51	1	92.929	1	0.58929
52	3	94.518	1	0.67857
53	3	96.196	1	0.71429
54	3	97.911	1	0.51786
55	3	99.429	1	0.69643
56	3	101.12	1	1.2857
57	2	103.41	1	0.58929
58	2	105	1	0.57143
59	2	106.57	1	0.73214
60	2	108.3	1	0.51786
61	2	109.82	1	0.57143
62	2	111.39	1	0.51786
63	1	112.91	1	0.71429
64	1	114.62	1	0.67857
65	1	116.3	1	1.3571
66	1	118.66	1	0.75
67	1	120.41	1	0.66071
68	1	122.07	1	1.8929
69	3	124.96	1	0.64286
70	3	126.61	1	0.64286
71	2	128.25	1	0.73214
72	2	129.98	1	0.66071
73	2	131.64	1	0.66071
74	2	133.3	1	0.64286
75	2	134.95	1	1.3393
76	1	137.29	1	0.5
77	1	138.79	1	0.67857
78	3	140.46	1	0.71429
79	1	142.18	1	0.625
80	1	143.8	1	0.625
81	1	145.43	1	0.64286
82	1	147.07	1	0.73214
83	1	148.8	1	0.51786
84	1	150.32	1	0.55357
85	1	151.87	1	0.66071
86	3	153.54	1	0.53571
87	3	155.07	1	0.66071
88	3	156.73	1	0.64286
89	3	158.37	1	0.5
90	3	159.87	1	0.5
91	3	161.37	1	0.73214
92	2	163.11	1	0.75
93	2	164.86	1	0.67857
94	2	166.54	1	0.5
95	2	168.04	1	0.73214
96	2	169.77	1	5
