1	2	5	1	0.51786
2	1	6.5179	1	1.7679
3	2	9.2857	1	0.55357
4	3	10.839	1	0.73214
5	3	12.571	1	0.55357
6	3	14.125	1	0.73214
7	3	15.857	1	0.58929
8	1	17.446	1	0.66071
9	3	19.107	1	0.75
10	1	20.857	1	2.1071
11	2	23.964	1	0.64286
12	2	25.607	1	0.51786
13	2	27.125	1	0.55357
14	2	28.679	1	0.58929
15	2	30.268	1	0.55357
16	1	31.821	1	0.53571
17	1	33.357	1	0.64286
18	1	35	1	1.9107
19	3	37.911	1	0.55357
20	3	39.464	1	0.73214
21	3	41.196	1	0.69643
22	3	42.893	1	1.5536
23	2	45.446	1	0.51786
24	2	46.964	1	0.55357
25	2	48.518	1	0.69643
26	2	50.214	1	0.73214
27	1	51.946	1	0.51786
28	1	53.464	1	0.57143
29	1	55.036	1	0.75
30	1	56.786	1	0.64286
31	1	58.429	1	0.51786
32	1	59.946	1	0.625
33	1	61.571	1	1.1964
34	3	63.768	1	0.69643
35	3	65.464	1	0.60714
36	3	67.071	1	0.69643
37	3	68.768	1	0.55357
38	3	70.321	1	0.60714
39	3	71.929	1	0.60714
40	3	73.536	1	0.67857
41	3	75.214	1	0.60714
42	3	76.821	1	0.55357
43	2	78.375	1	0.67857
44	2	80.054	1	0.57143
45	2	81.625	1	0.71429
46	2	83.339	1	0.69643
47	2	85.036	1	0.75
48	1	86.786	1	1.2857
49	1	89.071	1	0.75
50	1	90.821	1	0.58929
51	1	92.411	1	1.9286
52	3	95.339	1	0.5
53	3	96.839	1	0.57143
54	3	98.411	1	0.51786
55	3	99.929	1	0.66071
56	3	101.59	1	0.55357
57	2	103.14	1	0.55357
58	2	104.7	1	0.5
59	2	106.2	1	0.66071
60	2	107.86	1	0.58929
61	2	109.45	1	0.75
62	2	111.2	1	1.875
63	1	114.07	1	0.60714
64	1	115.68	1	0.66071
65	1	117.34	1	0.73214
66	1	119.07	1	0.64286
67	1	120.71	1	1.4107
68	1	123.13	1	0.71429
69	3	124.84	1	0.92857
70	3	126.77	1	0.58929
71	2	128.36	1	1
72	2	130.36	1	0.53571
73	2	131.89	1	0.625
74	2	133.52	1	0.58929
75	2	135.11	1	2.0893
76	1	138.2	1	0.64286
77	1	139.84	1	0.75
78	3	141.59	1	0.57143
79	1	143.16	1	0.55357
80	1	144.71	1	0.64286
81	1	146.36	1	0.73214
82	1	148.09	1	0.58929
83	1	149.68	1	0.69643
84	1	151.38	1	0.64286
85	1	153.02	1	0.66071
86	3	154.68	1	0.66071
87	3	156.34	1	0.67857
88	3	158.02	1	0.58929
89	3	159.61	1	1.2857
90	3	161.89	1	1.25
91	3	164.14	1	0.625
92	2	165.77	1	0.5
93	2	167.27	1	0.53571
94	2	168.8	1	0.71429
95	2	170.52	1	0.73214
96	2	172.25	1	5
