1	2	5	1	2.2321
2	1	8.2321	1	0.51786
3	2	9.75	1	0.5
4	3	11.25	1	0.51786
5	3	12.768	1	1.2143
6	3	14.982	1	2.2321
7	3	18.214	1	1.3393
8	1	20.554	1	0.71429
9	3	22.268	1	0.60714
10	1	23.875	1	0.58929
11	2	25.464	1	0.73214
12	2	27.196	1	0.53571
13	2	28.732	1	0.64286
14	2	30.375	1	0.92857
15	2	32.304	1	0.58929
16	1	33.893	1	0.69643
17	1	35.589	1	0.69643
18	1	37.286	1	2.0893
19	3	40.375	1	0.625
20	3	42	1	0.64286
21	3	43.643	1	0.64286
22	3	45.286	1	1.7857
23	2	48.071	1	0.64286
24	2	49.714	1	1.7321
25	2	52.446	1	0.69643
26	2	54.143	1	0.57143
27	1	55.714	1	0.58929
28	1	57.304	1	0.58929
29	1	58.893	1	0.5
30	1	60.393	1	0.53571
31	1	61.929	1	0.5
32	1	63.429	1	0.57143
33	1	65	1	0.5
34	3	66.5	1	0.69643
35	3	68.196	1	0.57143
36	3	69.768	1	0.58929
37	3	71.357	1	0.67857
38	3	73.036	1	0.5
39	3	74.536	1	0.55357
40	3	76.089	1	0.55357
41	3	77.643	1	0.58929
42	3	79.232	1	1.9821
43	2	82.214	1	0.64286
44	2	83.857	1	0.67857
45	2	85.536	1	0.66071
46	2	87.196	1	0.64286
47	2	88.839	1	0.69643
48	1	90.536	1	0.73214
49	1	92.268	1	0.57143
50	1	93.839	1	0.75
51	1	95.589	1	1.9821
52	3	98.571	1	0.64286
53	3	100.21	1	0.51786
54	3	101.73	1	0.51786
55	3	103.25	1	0.57143
56	3	104.82	1	0.57143
57	2	106.39	1	0.67857
58	2	108.07	1	0.75
59	2	109.82	1	0.5
60	2	111.32	1	0.73214
61	2	113.05	1	0.55357
62	2	114.61	1	0.69643
63	1	116.3	1	0.625
64	1	117.93	1	0.51786
65	1	119.45	1	0.69643
66	1	121.14	1	0.75
67	1	122.89	1	0.73214
68	1	124.62	1	0.89286
69	3	126.52	1	0.71429
70	3	128.23	1	0.73214
71	2	129.96	1	0.51786
72	2	131.48	1	0.78571
73	2	133.27	1	0.64286
74	2	134.91	1	1.0179
75	2	136.93	1	0.64286
76	1	138.57	1	0.73214
77	1	140.3	1	0.53571
78	3	141.84	1	0.67857
79	1	143.52	1	0.5
80	1	145.02	1	0.64286
81	1	146.66	1	0.60714
82	1	148.27	1	0.66071
83	1	149.93	1	0.53571
84	1	151.46	1	0.73214
85	1	153.2	1	0.51786
86	3	154.71	1	0.55357
87	3	156.27	1	0.5
88	3	157.77	1	0.66071
89	3	159.43	1	0.57143
90	3	161	1	0.53571
91	3	162.54	1	0.67857
92	2	164.21	1	0.51786
93	2	165.73	1	0.73214
94	2	167.46	1	0.75
95	2	169.21	1	0.625
96	2	170.84	1	5
